cod_municipio,nom_municipio,cod_departamento,nom_departamento,latitud,longitud
19585,PURACÉ,19,CAUCA,2.262153618,-76.44826938
19622,ROSAS,19,CAUCA,2.260421954,-76.74582033
19693,SAN SEBASTIÁN,19,CAUCA,1.856261815,-76.71652424
19698,SANTANDER DE QUILICHAO,19,CAUCA,2.984467338,-76.49873145
19701,SANTA ROSA,19,CAUCA,1.52002179,-76.53876281
19743,SILVIA,19,CAUCA,2.651291894,-76.35057356
19760,SOTARÁ PAISPAMBA,19,CAUCA,2.231820541,-76.61146633
19780,SUÁREZ,19,CAUCA,2.936865997,-76.7458243
19785,SUCRE,19,CAUCA,2.057735184,-76.90993965
19807,TIMBÍO,19,CAUCA,2.369625312,-76.71051932
19809,TIMBIQUÍ,19,CAUCA,2.699475127,-77.49131577
19821,TORIBÍO,19,CAUCA,2.975771999,-76.20331566
19824,TOTORÓ,19,CAUCA,2.475213085,-76.39675937
19845,VILLA RICA,19,CAUCA,3.180627317,-76.46445558
20001,VALLEDUPAR,20,CESAR,10.21890277,-73.45784764
20011,AGUACHICA,20,CESAR,8.248735219,-73.6227405
20013,AGUSTÍN CODAZZI,20,CESAR,9.949215908,-73.22358244
20032,ASTREA,20,CESAR,9.510727925,-73.94214641
20045,BECERRIL,20,CESAR,9.727732939,-73.25250522
20060,BOSCONIA,20,CESAR,9.946391309,-73.86628815
20175,CHIMICHAGUA,20,CESAR,9.27797765,-73.84697903
20178,CHIRIGUANÁ,20,CESAR,9.426648354,-73.54797894
20228,CURUMANÍ,20,CESAR,9.238771332,-73.48810861
20238,EL COPEY,20,CESAR,10.19995356,-73.91282064
20250,EL PASO,20,CESAR,9.683474681,-73.73833778
20295,GAMARRA,20,CESAR,8.337726622,-73.70649199
20310,GONZÁLEZ,20,CESAR,8.405516522,-73.37537309
20383,LA GLORIA,20,CESAR,8.588002247,-73.61602384
20400,LA JAGUA DE IBIRICO,20,CESAR,9.52099808,-73.32249338
20443,MANAURE BALCÓN DEL CESAR,20,CESAR,10.38027852,-73.00706275
20517,PAILITAS,20,CESAR,8.938916143,-73.57247213
20550,PELAYA,20,CESAR,8.764116734,-73.63295546
20570,PUEBLO BELLO,20,CESAR,10.41736874,-73.61450632
20614,RÍO DE ORO,20,CESAR,8.201070245,-73.48750127
20621,LA PAZ,20,CESAR,10.24440562,-73.07824569
20710,SAN ALBERTO,20,CESAR,7.769815987,-73.47218888
20750,SAN DIEGO,20,CESAR,10.16952712,-73.2879827
20770,SAN MARTÍN,20,CESAR,7.937788454,-73.54436312
20787,TAMALAMEQUE,20,CESAR,8.902075012,-73.7633962
23001,MONTERÍA,23,CÓRDOBA,8.584698016,-75.95055079
23068,AYAPEL,23,CÓRDOBA,8.265768688,-75.04868436
23079,BUENAVISTA,23,CÓRDOBA,8.191397953,-75.43382532
23090,CANALETE,23,CÓRDOBA,8.7240958,-76.23779081
23162,CERETÉ,23,CÓRDOBA,8.895667051,-75.87842391
23168,CHIMÁ,23,CÓRDOBA,9.11024941,-75.65237351
23182,CHINÚ,23,CÓRDOBA,9.053287104,-75.37387363
23189,CIÉNAGA DE ORO,23,CÓRDOBA,8.841811894,-75.60779829
23300,COTORRA,23,CÓRDOBA,9.071460219,-75.75459276
23350,LA APARTADA,23,CÓRDOBA,8.052218422,-75.28816022
23417,LORICA,23,CÓRDOBA,9.165034998,-75.90978124
23419,LOS CÓRDOBAS,23,CÓRDOBA,8.823307063,-76.3430552
23464,MOMIL,23,CÓRDOBA,9.265461621,-75.65090876
23466,MONTELÍBANO,23,CÓRDOBA,7.866432635,-75.87533926
23500,MOÑITOS,23,CÓRDOBA,9.190515343,-76.11931709
23555,PLANETA RICA,23,CÓRDOBA,8.181108488,-75.68923803
23570,PUEBLO NUEVO,23,CÓRDOBA,8.481339568,-75.40516154
23574,PUERTO ESCONDIDO,23,CÓRDOBA,8.988667731,-76.19405912
23580,PUERTO LIBERTADOR,23,CÓRDOBA,7.711515736,-75.77123224
23586,PURÍSIMA DE LA CONCEPCIÓN,23,CÓRDOBA,9.282386127,-75.72129392
23660,SAHAGÚN,23,CÓRDOBA,8.799007016,-75.42925664
23670,SAN ANDRÉS DE SOTAVENTO,23,CÓRDOBA,9.121296353,-75.52091711
23672,SAN ANTERO,23,CÓRDOBA,9.359667489,-75.78700252
23675,SAN BERNARDO DEL VIENTO,23,CÓRDOBA,9.330098329,-75.97623858
23678,SAN CARLOS,23,CÓRDOBA,8.706464263,-75.69251825
23682,SAN JOSÉ DE URÉ,23,CÓRDOBA,7.753054395,-75.5672474
23686,SAN PELAYO,23,CÓRDOBA,8.987777392,-75.90958771
23807,TIERRALTA,23,CÓRDOBA,7.813896829,-76.16846678
23815,TUCHÍN,23,CÓRDOBA,9.224630803,-75.54410593
23855,VALENCIA,23,CÓRDOBA,8.219904128,-76.2213286
25001,AGUA DE DIOS,25,CUNDINAMARCA,4.372744676,-74.67111051
25019,ALBÁN,25,CUNDINAMARCA,4.891121638,-74.44278432
25035,ANAPOIMA,25,CUNDINAMARCA,4.559962881,-74.5256953
25040,ANOLAIMA,25,CUNDINAMARCA,4.789313614,-74.46194256
25053,ARBELÁEZ,25,CUNDINAMARCA,4.232786985,-74.39576291
25086,BELTRÁN,25,CUNDINAMARCA,4.791721105,-74.71491399
25095,BITUIMA,25,CUNDINAMARCA,4.847821091,-74.52862766
25099,BOJACÁ,25,CUNDINAMARCA,4.705576252,-74.3354077
25120,CABRERA,25,CUNDINAMARCA,3.91861924,-74.44615606
25123,CACHIPAY,25,CUNDINAMARCA,4.723063341,-74.45919528
25126,CAJICÁ,25,CUNDINAMARCA,4.930402779,-74.02985115
25148,CAPARRAPÍ,25,CUNDINAMARCA,5.381501399,-74.52123595
25151,CÁQUEZA,25,CUNDINAMARCA,4.402259457,-73.94482435
25154,CARMEN DE CARUPA,25,CUNDINAMARCA,5.338856556,-73.92614817
25168,CHAGUANÍ,25,CUNDINAMARCA,4.95425175,-74.63090139
25175,CHÍA,25,CUNDINAMARCA,4.857823671,-74.03809539
25178,CHIPAQUE,25,CUNDINAMARCA,4.463746629,-74.04605246
25181,CHOACHÍ,25,CUNDINAMARCA,4.578183896,-73.95290054
25183,CHOCONTÁ,25,CUNDINAMARCA,5.118419271,-73.68068583
25200,COGUA,25,CUNDINAMARCA,5.103127532,-73.97536559
25214,COTA,25,CUNDINAMARCA,4.76754674,-74.1415583
25224,CUCUNUBÁ,25,CUNDINAMARCA,5.230308105,-73.78001885
25245,EL COLEGIO,25,CUNDINAMARCA,4.556947085,-74.42658478
25258,EL PEÑÓN,25,CUNDINAMARCA,5.261728244,-74.30830564
25260,EL ROSAL,25,CUNDINAMARCA,4.879723016,-74.23802273
25269,FACATATIVÁ,25,CUNDINAMARCA,4.834052334,-74.3380229
25279,FÓMEQUE,25,CUNDINAMARCA,4.528568462,-73.79705267
25281,FOSCA,25,CUNDINAMARCA,4.316280072,-73.95286784
25286,FUNZA,25,CUNDINAMARCA,4.743996711,-74.19865992
25288,FÚQUENE,25,CUNDINAMARCA,5.416288902,-73.77059829
25290,FUSAGASUGÁ,25,CUNDINAMARCA,4.323534028,-74.38859114
25293,GACHALÁ,25,CUNDINAMARCA,4.65495513,-73.51055381
25295,GACHANCIPÁ,25,CUNDINAMARCA,5.01001953,-73.87671759
25297,GACHETÁ,25,CUNDINAMARCA,4.867551134,-73.61773287
25299,GAMA,25,CUNDINAMARCA,4.723573464,-73.60054441
25307,GIRARDOT,25,CUNDINAMARCA,4.338154518,-74.81143922
25312,GRANADA,25,CUNDINAMARCA,4.523484884,-74.33724619
25317,GUACHETÁ,25,CUNDINAMARCA,5.387291542,-73.69328234
25320,GUADUAS,25,CUNDINAMARCA,5.173554764,-74.64014651
25322,GUASCA,25,CUNDINAMARCA,4.801276832,-73.84643485
25324,GUATAQUÍ,25,CUNDINAMARCA,4.516381655,-74.78257788
25326,GUATAVITA,25,CUNDINAMARCA,4.91158717,-73.78648564
25328,GUAYABAL DE SÍQUIMA,25,CUNDINAMARCA,4.866310254,-74.4767709
25335,GUAYABETAL,25,CUNDINAMARCA,4.231875945,-73.83543981
25339,GUTIÉRREZ,25,CUNDINAMARCA,4.166089563,-74.0246527
25368,JERUSALÉN,25,CUNDINAMARCA,4.571350254,-74.68915854
25372,JUNÍN,25,CUNDINAMARCA,4.705170789,-73.69247873
25377,LA CALERA,25,CUNDINAMARCA,4.700785443,-73.92939921
25386,LA MESA,25,CUNDINAMARCA,4.650773167,-74.47321717
25394,LA PALMA,25,CUNDINAMARCA,5.333400646,-74.40807863
25398,LA PEÑA,25,CUNDINAMARCA,5.20459882,-74.40786611
25402,LA VEGA,25,CUNDINAMARCA,4.978619842,-74.33936061
25407,LENGUAZAQUE,25,CUNDINAMARCA,5.303637171,-73.68153228
25426,MACHETÁ,25,CUNDINAMARCA,5.040349198,-73.61738241
25430,MADRID,25,CUNDINAMARCA,4.75156751,-74.2896305
25436,MANTA,25,CUNDINAMARCA,4.976881151,-73.56313741
25438,MEDINA,25,CUNDINAMARCA,4.484437919,-73.40598487
25473,MOSQUERA,25,CUNDINAMARCA,4.672714223,-74.23573194
25483,NARIÑO,25,CUNDINAMARCA,4.407952015,-74.80565317
25486,NEMOCÓN,25,CUNDINAMARCA,5.093705358,-73.88380238
25488,NILO,25,CUNDINAMARCA,4.294780933,-74.614695
25489,NIMAIMA,25,CUNDINAMARCA,5.121445325,-74.39737048
25491,NOCAIMA,25,CUNDINAMARCA,5.066110761,-74.38975476
25506,VENECIA,25,CUNDINAMARCA,4.063342074,-74.45259796
25513,PACHO,25,CUNDINAMARCA,5.168367634,-74.16336544
25518,PAIME,25,CUNDINAMARCA,5.387647345,-74.16395696
25524,PANDI,25,CUNDINAMARCA,4.180497268,-74.4711213
25530,PARATEBUENO,25,CUNDINAMARCA,4.368158959,-73.2416614
25535,PASCA,25,CUNDINAMARCA,4.293733611,-74.27396924
25572,PUERTO SALGAR,25,CUNDINAMARCA,5.619752748,-74.5801923
25580,PULÍ,25,CUNDINAMARCA,4.691336253,-74.68074404
25592,QUEBRADANEGRA,25,CUNDINAMARCA,5.09998103,-74.4945107
25594,QUETAME,25,CUNDINAMARCA,4.334589044,-73.85264561
25596,QUIPILE,25,CUNDINAMARCA,4.726907976,-74.55359926
25599,APULO,25,CUNDINAMARCA,4.537711619,-74.59124656
25612,RICAURTE,25,CUNDINAMARCA,4.307363489,-74.72943403
25645,SAN ANTONIO DEL TEQUENDAMA,25,CUNDINAMARCA,4.599741357,-74.34490342
25649,SAN BERNARDO,25,CUNDINAMARCA,4.140958464,-74.35397692
25653,SAN CAYETANO,25,CUNDINAMARCA,5.314600423,-74.07232077
25658,SAN FRANCISCO,25,CUNDINAMARCA,4.964100703,-74.27217129
25662,SAN JUAN DE RIOSECO,25,CUNDINAMARCA,4.814537831,-74.61525985
25718,SASAIMA,25,CUNDINAMARCA,4.946805263,-74.41230921
25736,SESQUILÉ,25,CUNDINAMARCA,5.000633875,-73.77206544
25740,SIBATÉ,25,CUNDINAMARCA,4.465970004,-74.26328963
25743,SILVANIA,25,CUNDINAMARCA,4.436967141,-74.37050903
25745,SIMIJACA,25,CUNDINAMARCA,5.509773128,-73.84519164
25754,SOACHA,25,CUNDINAMARCA,4.581866267,-74.24029696
25758,SOPÓ,25,CUNDINAMARCA,4.888060112,-73.96587528
25769,SUBACHOQUE,25,CUNDINAMARCA,4.970358034,-74.15689923
25772,SUESCA,25,CUNDINAMARCA,5.122728461,-73.82427313
25777,SUPATÁ,25,CUNDINAMARCA,5.061692703,-74.23138328
25779,SUSA,25,CUNDINAMARCA,5.440092358,-73.82392529
25781,SUTATAUSA,25,CUNDINAMARCA,5.242909347,-73.85540343
25785,TABIO,25,CUNDINAMARCA,4.951520046,-74.08449648
25793,TAUSA,25,CUNDINAMARCA,5.170527212,-73.95819594
25797,TENA,25,CUNDINAMARCA,4.666608192,-74.36764956
25799,TENJO,25,CUNDINAMARCA,4.838548601,-74.14680287
25805,TIBACUY,25,CUNDINAMARCA,4.321357899,-74.48667274
25807,TIBIRITA,25,CUNDINAMARCA,5.084102682,-73.51362546
25815,TOCAIMA,25,CUNDINAMARCA,4.452072974,-74.64864406
25817,TOCANCIPÁ,25,CUNDINAMARCA,4.968852913,-73.92887021
25823,TOPAIPÍ,25,CUNDINAMARCA,5.355688386,-74.28963994
25839,UBALÁ,25,CUNDINAMARCA,4.803805182,-73.47654604
25841,UBAQUE,25,CUNDINAMARCA,4.500754182,-73.97564545
25843,VILLA DE SAN DIEGO DE UBATÉ,25,CUNDINAMARCA,5.316080652,-73.82010566
25845,UNE,25,CUNDINAMARCA,4.244611163,-74.11187304
25851,ÚTICA,25,CUNDINAMARCA,5.192795708,-74.47780003
25862,VERGARA,25,CUNDINAMARCA,5.131267542,-74.30979229
25867,VIANÍ,25,CUNDINAMARCA,4.914040619,-74.54936655
25871,VILLAGÓMEZ,25,CUNDINAMARCA,5.270694636,-74.19074375
25873,VILLAPINZÓN,25,CUNDINAMARCA,5.227298709,-73.57725921
25875,VILLETA,25,CUNDINAMARCA,5.011670402,-74.48764746
25878,VIOTÁ,25,CUNDINAMARCA,4.436054105,-74.48543339
25885,YACOPÍ,25,CUNDINAMARCA,5.591910157,-74.36480865
25898,ZIPACÓN,25,CUNDINAMARCA,4.75432173,-74.38673444
25899,ZIPAQUIRÁ,25,CUNDINAMARCA,5.06631685,-74.04960323
27001,QUIBDÓ,27,CHOCÓ,5.7543229,-76.65015147
27006,ACANDÍ,27,CHOCÓ,8.383938499,-77.26560256
27025,ALTO BAUDÓ,27,CHOCÓ,5.636740989,-77.0842154
27050,ATRATO,27,CHOCÓ,5.525825084,-76.65064357
27073,BAGADÓ,27,CHOCÓ,5.503119772,-76.19796907
27075,BAHÍA SOLANO,27,CHOCÓ,6.162762775,-77.41653534
27077,BAJO BAUDÓ,27,CHOCÓ,4.492865435,-77.08271352
27099,BOJAYÁ,27,CHOCÓ,6.474666885,-77.09933025
27135,EL CANTÓN DEL SAN PABLO,27,CHOCÓ,5.359661967,-76.77255624
27150,CARMEN DEL DARIÉN,27,CHOCÓ,7.033646541,-76.97423016
27160,CÉRTEGUI,27,CHOCÓ,5.389828229,-76.52264237
27205,CONDOTO,27,CHOCÓ,5.070586101,-76.50701751
27245,EL CARMEN DE ATRATO,27,CHOCÓ,5.810938364,-76.19189442
27250,EL LITORAL DEL SAN JUAN,27,CHOCÓ,4.272940191,-76.98785828
27361,ISTMINA,27,CHOCÓ,4.586818665,-77.00090737
27372,JURADÓ,27,CHOCÓ,7.103338868,-77.67973662
27413,LLORÓ,27,CHOCÓ,5.585101179,-76.38544449
27425,MEDIO ATRATO,27,CHOCÓ,6.033880098,-76.6734697
27430,MEDIO BAUDÓ,27,CHOCÓ,5.110392243,-76.99593075
27450,MEDIO SAN JUAN,27,CHOCÓ,4.621182739,-76.80861843
27491,NÓVITA,27,CHOCÓ,4.853386627,-76.61823669
27495,NUQUÍ,27,CHOCÓ,5.591359844,-77.33057439
27580,RÍO IRÓ,27,CHOCÓ,5.190995015,-76.41996151
27600,RÍO QUITO,27,CHOCÓ,5.567533337,-76.81157084
27615,RIOSUCIO,27,CHOCÓ,7.389887937,-77.24067483
27660,SAN JOSÉ DEL PALMAR,27,CHOCÓ,4.958741345,-76.28002361
27745,SIPÍ,27,CHOCÓ,4.594415157,-76.54194459
27787,TADÓ,27,CHOCÓ,5.26610158,-76.33109547
27800,UNGUÍA,27,CHOCÓ,8.117281079,-77.10372723
27810,UNIÓN PANAMERICANA,27,CHOCÓ,5.281599258,-76.61962746
41001,NEIVA,41,HUILA,2.993360046,-75.27236232
41006,ACEVEDO,41,HUILA,1.709114446,-75.99664184
41013,AGRADO,41,HUILA,2.26975042,-75.71632236
41016,AIPE,41,HUILA,3.243441923,-75.27670655
41020,ALGECIRAS,41,HUILA,2.49785068,-75.29134946
41026,ALTAMIRA,41,HUILA,2.07922808,-75.76858288
41078,BARAYA,41,HUILA,3.135423634,-74.95797796
41132,CAMPOALEGRE,41,HUILA,2.658666675,-75.32943803
41206,COLOMBIA,41,HUILA,3.262763564,-74.78516117
41244,ELÍAS,41,HUILA,2.022053305,-75.94430521
41298,GARZÓN,41,HUILA,2.172441496,-75.57131243
41306,GIGANTE,41,HUILA,2.371781539,-75.51699754
41319,GUADALUPE,41,HUILA,1.984394016,-75.69693549
41349,HOBO,41,HUILA,2.541654161,-75.44781083
41357,ÍQUIRA,41,HUILA,2.691517773,-75.67383141
41359,ISNOS,41,HUILA,1.945591321,-76.18204722
41378,LA ARGENTINA,41,HUILA,2.156287619,-76.00679451
41396,LA PLATA,41,HUILA,2.328076586,-76.00117299
41483,NÁTAGA,41,HUILA,2.576066285,-75.78693757
41503,OPORAPA,41,HUILA,2.061191362,-76.04110289
41518,PAICOL,41,HUILA,2.40689827,-75.72803027
41524,PALERMO,41,HUILA,2.914491967,-75.44066118
41530,PALESTINA,41,HUILA,1.68458076,-76.1478559
41548,PITAL,41,HUILA,2.259601773,-75.8319516
41551,PITALITO,41,HUILA,1.848217185,-76.05217643
41615,RIVERA,41,HUILA,2.79286115,-75.23536868
41660,SALADOBLANCO,41,HUILA,2.100382849,-76.22897871
41668,SAN AGUSTÍN,41,HUILA,1.924165493,-76.4165655
41676,SANTA MARÍA,41,HUILA,2.926265937,-75.63359786
41770,SUAZA,41,HUILA,1.870992095,-75.80798471
41791,TARQUI,41,HUILA,2.130280544,-75.87534845
41797,TESALIA,41,HUILA,2.526855132,-75.68259642
41799,TELLO,41,HUILA,3.030611777,-75.08536553
41801,TERUEL,41,HUILA,2.851852692,-75.75988934
41807,TIMANÁ,41,HUILA,1.950715226,-75.91757649
41872,VILLAVIEJA,41,HUILA,3.287057875,-75.13838292
41885,YAGUARÁ,41,HUILA,2.646563339,-75.51592645
44001,RIOHACHA,44,LA GUAJIRA,11.24297214,-72.95876315
44035,ALBANIA,44,LA GUAJIRA,11.22869049,-72.53209657
44078,BARRANCAS,44,LA GUAJIRA,10.94871677,-72.69696879
44090,DIBULLA,44,LA GUAJIRA,11.09029715,-73.43568788
44098,DISTRACCIÓN,44,LA GUAJIRA,10.92505107,-72.94444027
44110,EL MOLINO,44,LA GUAJIRA,10.63669646,-72.8858431
44279,FONSECA,44,LA GUAJIRA,10.8283716,-72.8018178
44378,HATONUEVO,44,LA GUAJIRA,11.09905582,-72.73842427
44420,LA JAGUA DEL PILAR,44,LA GUAJIRA,10.4580941,-73.07209193
44430,MAICAO,44,LA GUAJIRA,11.38157764,-72.29500818
44560,MANAURE,44,LA GUAJIRA,11.60554263,-72.57160392
44650,SAN JUAN DEL CESAR,44,LA GUAJIRA,10.81311496,-73.08659986
44847,URIBIA,44,LA GUAJIRA,11.99971986,-71.74882662
44855,URUMITA,44,LA GUAJIRA,10.4947021,-72.98623991
44874,VILLANUEVA,44,LA GUAJIRA,10.58364755,-72.97520286
47001,SANTA MARTA,47,MAGDALENA,11.12189436,-73.88527855
47030,ALGARROBO,47,MAGDALENA,10.25356475,-74.10323027
47053,ARACATACA,47,MAGDALENA,10.64490877,-73.87972257
47058,ARIGUANÍ,47,MAGDALENA,9.834264955,-74.08460085
47161,CERRO DE SAN ANTONIO,47,MAGDALENA,10.3132933,-74.80834413
47170,CHIVOLO,47,MAGDALENA,10.09951961,-74.52606667
47189,CIÉNAGA,47,MAGDALENA,10.85754552,-74.02500493
47205,CONCORDIA,47,MAGDALENA,10.23284801,-74.77810175
47245,EL BANCO,47,MAGDALENA,9.114930635,-73.98105491
47258,EL PIÑÓN,47,MAGDALENA,10.34310988,-74.67817756
47268,EL RETÉN,47,MAGDALENA,10.65961696,-74.3251597
47288,FUNDACIÓN,47,MAGDALENA,10.45937818,-73.88406518
47318,GUAMAL,47,MAGDALENA,9.248004673,-74.13968085
47460,NUEVA GRANADA,47,MAGDALENA,9.735998134,-74.32840222
47541,PEDRAZA,47,MAGDALENA,10.15429546,-74.83178091
47545,PIJIÑO DEL CARMEN,47,MAGDALENA,9.530748654,-74.1447657
47551,PIVIJAY,47,MAGDALENA,10.43303399,-74.41251197
47555,PLATO,47,MAGDALENA,9.76945611,-74.60181576
47570,PUEBLOVIEJO,47,MAGDALENA,10.84758901,-74.36057942
47605,REMOLINO,47,MAGDALENA,10.64860351,-74.58106823
47660,SABANAS DE SAN ÁNGEL,47,MAGDALENA,10.10533028,-74.2644392
47675,SALAMINA,47,MAGDALENA,10.51538178,-74.72296972
47692,SAN SEBASTIÁN DE BUENAVISTA,47,MAGDALENA,9.380680272,-74.19797988
47703,SAN ZENÓN,47,MAGDALENA,9.306869548,-74.35851644
47707,SANTA ANA,47,MAGDALENA,9.503097215,-74.44419381
47720,SANTA BÁRBARA DE PINTO,47,MAGDALENA,9.484388135,-74.66521178
47745,SITIONUEVO,47,MAGDALENA,10.89027616,-74.62966038
47798,TENERIFE,47,MAGDALENA,9.924701267,-74.73263001
47960,ZAPAYÁN,47,MAGDALENA,10.11779893,-74.69115456
47980,ZONA BANANERA,47,MAGDALENA,10.79634658,-74.17798317
50001,VILLAVICENCIO,50,META,4.09166877,-73.49291595
50006,ACACÍAS,50,META,3.943383008,-73.57135162
50110,BARRANCA DE UPÍA,50,META,4.519076127,-72.99548981
50124,CABUYARO,50,META,4.315244759,-72.95268896
50150,CASTILLA LA NUEVA,50,META,3.805154089,-73.53886668
50223,CUBARRAL,50,META,3.834631516,-74.06232494
50226,CUMARAL,50,META,4.232526389,-73.31477539
50245,EL CALVARIO,50,META,4.353769888,-73.71441684
50251,EL CASTILLO,50,META,3.60282633,-73.89445238
50270,EL DORADO,50,META,3.706969785,-73.83161892
50287,FUENTE DE ORO,50,META,3.382370124,-73.59625429
50313,GRANADA,50,META,3.441051399,-73.7611547
50318,GUAMAL,50,META,3.947775585,-73.95983864
50325,MAPIRIPÁN,50,META,3.117523361,-71.93805692
50330,MESETAS,50,META,3.154771201,-74.12454824
50350,LA MACARENA,50,META,2.161863917,-74.09488076
50370,URIBE,50,META,3.047726858,-74.43066134
50400,LEJANÍAS,50,META,3.614714873,-74.09628467
50450,PUERTO CONCORDIA,50,META,2.752260112,-72.7210941
50568,PUERTO GAITÁN,50,META,4.005034467,-71.63157429
50573,PUERTO LÓPEZ,50,META,4.014298921,-72.64570499
50577,PUERTO LLERAS,50,META,3.193092925,-73.23671436
50590,PUERTO RICO,50,META,2.758083657,-73.13780171
50606,RESTREPO,50,META,4.204310977,-73.50226037
50680,SAN CARLOS DE GUAROA,50,META,3.84761678,-73.27583401
50683,SAN JUAN DE ARAMA,50,META,3.289851171,-73.81635243
50686,SAN JUANITO,50,META,4.471346322,-73.66041355
50689,SAN MARTÍN,50,META,3.515860962,-72.65672742
50711,VISTAHERMOSA,50,META,2.811616698,-73.66652234
52001,PASTO,52,NARIÑO,1.083605497,-77.20610074
52019,ALBÁN,52,NARIÑO,1.469854084,-77.06880947
52022,ALDANA,52,NARIÑO,0.913431916,-77.69538731
52036,ANCUYA,52,NARIÑO,1.245254077,-77.53115777
52051,ARBOLEDA,52,NARIÑO,1.480051172,-77.12985001
52079,BARBACOAS,52,NARIÑO,1.44563774,-78.15621072
52083,BELÉN,52,NARIÑO,1.593645287,-77.01999366
52110,BUESACO,52,NARIÑO,1.315215636,-77.1163664
52203,COLÓN,52,NARIÑO,1.636334379,-77.0473156
52207,CONSACÁ,52,NARIÑO,1.209066732,-77.44063921
52210,CONTADERO,52,NARIÑO,0.932667458,-77.52808731
52215,CÓRDOBA,52,NARIÑO,0.78274688,-77.36805903
52224,CUASPUD CARLOSAMA,52,NARIÑO,0.875426999,-77.73591601
52227,CUMBAL,52,NARIÑO,0.944223274,-77.95958446
52233,CUMBITARA,52,NARIÑO,1.72559011,-77.59281637
52240,CHACHAGÜÍ,52,NARIÑO,1.386497844,-77.26969022
52250,EL CHARCO,52,NARIÑO,2.216382295,-77.99533234
52254,EL PEÑOL,52,NARIÑO,1.512283967,-77.43050934
52256,EL ROSARIO,52,NARIÑO,1.887689437,-77.48319589
52258,EL TABLÓN DE GÓMEZ,52,NARIÑO,1.409430207,-76.98526959
52260,EL TAMBO,52,NARIÑO,1.43026376,-77.38311597
52287,FUNES,52,NARIÑO,0.957786429,-77.39532781
52317,GUACHUCAL,52,NARIÑO,0.975037904,-77.73758941
52320,GUAITARILLA,52,NARIÑO,1.151366658,-77.53011336
52323,GUALMATÁN,52,NARIÑO,0.928642623,-77.58261883
52352,ILES,52,NARIÑO,0.980534037,-77.5186573
52354,IMUÉS,52,NARIÑO,1.07287697,-77.50150864
52356,IPIALES,52,NARIÑO,0.497708465,-77.24047625
52378,LA CRUZ,52,NARIÑO,1.584175998,-76.92335262
52381,LA FLORIDA,52,NARIÑO,1.338034371,-77.42293041
52385,LA LLANADA,52,NARIÑO,1.541847847,-77.61781608
52390,LA TOLA,52,NARIÑO,2.56027333,-78.23506694
52399,LA UNIÓN,52,NARIÑO,1.619697376,-77.14284622
52405,LEIVA,52,NARIÑO,1.900862361,-77.31220073
52411,LINARES,52,NARIÑO,1.395173084,-77.52093774
52418,LOS ANDES,52,NARIÑO,1.672601269,-77.71054449
52427,MAGÜÍ,52,NARIÑO,1.906858429,-78.04473644
52435,MALLAMA,52,NARIÑO,1.155947016,-77.84664646
52473,MOSQUERA,52,NARIÑO,2.442493698,-78.438827
52480,NARIÑO,52,NARIÑO,1.286775273,-77.35220367
52490,OLAYA HERRERA,52,NARIÑO,2.287856547,-78.31219024
52506,OSPINA,52,NARIÑO,1.029815854,-77.55234944
52520,FRANCISCO PIZARRO,52,NARIÑO,2.088531925,-78.59193099
52540,POLICARPA,52,NARIÑO,1.735354202,-77.48134359
52560,POTOSÍ,52,NARIÑO,0.785841088,-77.52870407
52565,PROVIDENCIA,52,NARIÑO,1.232864821,-77.59844212
52573,PUERRES,52,NARIÑO,0.854351651,-77.35032523
52585,PUPIALES,52,NARIÑO,0.916769831,-77.63336954
52612,RICAURTE,52,NARIÑO,1.147671848,-78.05811118
52621,ROBERTO PAYÁN,52,NARIÑO,1.897581156,-78.3811163
52678,SAMANIEGO,52,NARIÑO,1.430555262,-77.69179559
52683,SANDONÁ,52,NARIÑO,1.288105409,-77.45670068
52685,SAN BERNARDO,52,NARIÑO,1.529782485,-77.02070663
52687,SAN LORENZO,52,NARIÑO,1.542139582,-77.21872693
52693,SAN PABLO,52,NARIÑO,1.681576627,-76.97527979
52694,SAN PEDRO DE CARTAGO,52,NARIÑO,1.536823494,-77.10140325
52696,SANTA BÁRBARA,52,NARIÑO,2.494420411,-77.98256461
52699,SANTACRUZ,52,NARIÑO,1.285179376,-77.7445744
52720,SAPUYES,52,NARIÑO,1.045287475,-77.71810954
52786,TAMINANGO,52,NARIÑO,1.591661392,-77.32525316
52788,TANGUA,52,NARIÑO,1.064078111,-77.35063491
52835,SAN ANDRÉS DE TUMACO,52,NARIÑO,1.574550638,-78.61540963
52838,TÚQUERRES,52,NARIÑO,1.134440523,-77.63073238
52885,YACUANQUER,52,NARIÑO,1.125547916,-77.42467569
54001,SAN JOSÉ DE CÚCUTA,54,NORTE DE SANTANDER,8.112041811,-72.48862641
54003,ÁBREGO,54,NORTE DE SANTANDER,8.019834481,-73.15850485
54051,ARBOLEDAS,54,NORTE DE SANTANDER,7.586048164,-72.91705315
54099,BOCHALEMA,54,NORTE DE SANTANDER,7.608509339,-72.65951909
54109,BUCARASICA,54,NORTE DE SANTANDER,8.079802239,-72.92919926
54125,CÁCOTA,54,NORTE DE SANTANDER,7.270560088,-72.65212153
54128,CÁCHIRA,54,NORTE DE SANTANDER,7.684188896,-73.12939481
54172,CHINÁCOTA,54,NORTE DE SANTANDER,7.583353136,-72.58390978
54174,CHITAGÁ,54,NORTE DE SANTANDER,7.05161677,-72.52544746
